               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                 164,            0.013352,           0.0040904,                   0,             0.96147,             0.94757,             0.96296,             0.83324,            0.014595,           0.0041416,                   0,           0.0073105,           0.0073105,           0.0073105
                 165,            0.014084,           0.0043783,                   0,             0.96084,             0.93173,             0.95599,             0.83519,            0.015176,           0.0040811,                   0,            0.007294,            0.007294,            0.007294
                 166,            0.014829,           0.0047182,                   0,             0.96093,             0.93413,              0.9391,             0.83109,            0.015486,           0.0044243,                   0,           0.0072775,           0.0072775,           0.0072775
                 167,            0.013725,            0.004525,                   0,             0.96991,             0.93671,             0.94398,              0.8283,            0.015568,            0.004482,                   0,            0.007261,            0.007261,            0.007261
                 168,             0.01489,           0.0051084,                   0,               0.948,             0.93671,              0.9533,             0.83724,            0.015171,           0.0043782,                   0,           0.0072445,           0.0072445,           0.0072445
                 169,            0.015907,           0.0043747,                   0,             0.93499,             0.94937,             0.95985,               0.845,            0.014248,           0.0039582,                   0,            0.007228,            0.007228,            0.007228
                 170,            0.012777,           0.0044306,                   0,             0.93816,             0.96013,             0.96283,             0.83822,            0.014661,           0.0037515,                   0,           0.0072115,           0.0072115,           0.0072115
                 171,            0.013689,           0.0046729,                   0,             0.94931,             0.93671,              0.9584,             0.83544,            0.015004,           0.0038913,                   0,            0.007195,            0.007195,            0.007195
                 172,            0.014275,           0.0046196,                   0,             0.93738,             0.94738,             0.95104,             0.83077,            0.014144,           0.0042835,                   0,           0.0071785,           0.0071785,           0.0071785
                 173,            0.013254,           0.0043823,                   0,             0.93667,             0.93671,             0.94901,             0.83495,            0.014933,           0.0045246,                   0,            0.007162,            0.007162,            0.007162
                 174,            0.013842,           0.0045953,                   0,             0.97921,             0.89873,             0.94538,             0.82995,            0.015075,           0.0047123,                   0,           0.0071455,           0.0071455,           0.0071455
                 175,            0.013716,           0.0046924,                   0,             0.96083,             0.93144,             0.95348,              0.8433,             0.01494,            0.004564,                   0,            0.007129,            0.007129,            0.007129
                 176,            0.014692,           0.0046972,                   0,             0.94596,             0.93671,             0.95417,             0.85063,            0.013989,           0.0043839,                   0,           0.0071125,           0.0071125,           0.0071125
                 177,            0.014746,           0.0053454,                   0,             0.96143,             0.94665,             0.95897,             0.85286,            0.013595,           0.0039554,                   0,            0.007096,            0.007096,            0.007096
                 178,             0.01339,           0.0048396,                   0,             0.94742,             0.96203,             0.96442,             0.85328,            0.013268,           0.0037262,                   0,           0.0070795,           0.0070795,           0.0070795
                 179,            0.013631,           0.0042173,                   0,             0.94998,             0.96162,             0.96408,             0.86081,             0.01323,           0.0037864,                   0,            0.007063,            0.007063,            0.007063
                 180,            0.012793,           0.0040445,                   0,             0.94937,             0.94936,             0.96283,             0.84807,            0.013443,           0.0042628,                   0,           0.0070465,           0.0070465,           0.0070465
                 181,            0.014476,           0.0051648,                   0,              0.9499,             0.96004,             0.96937,             0.86353,             0.01345,           0.0038791,                   0,             0.00703,             0.00703,             0.00703
                 182,            0.013236,           0.0044124,                   0,             0.94889,             0.96203,             0.97203,             0.86719,            0.013541,           0.0035566,                   0,           0.0070135,           0.0070135,           0.0070135
                 183,            0.012437,           0.0043275,                   0,             0.94866,             0.96203,             0.97284,             0.86423,            0.013217,           0.0034812,                   0,            0.006997,            0.006997,            0.006997
                 184,            0.012578,           0.0040393,                   0,             0.95943,             0.96203,             0.97176,             0.87347,            0.012824,           0.0034733,                   0,           0.0069805,           0.0069805,           0.0069805
                 185,            0.012358,           0.0042308,                   0,             0.95816,             0.96203,             0.97059,             0.85423,            0.013144,           0.0035785,                   0,            0.006964,            0.006964,            0.006964
                 186,            0.013585,           0.0043337,                   0,             0.93028,             0.96203,             0.96096,              0.8458,            0.012902,           0.0035959,                   0,           0.0069475,           0.0069475,           0.0069475
                 187,            0.012434,           0.0045512,                   0,             0.92762,             0.97468,             0.95947,             0.84785,            0.013249,           0.0037287,                   0,            0.006931,            0.006931,            0.006931
                 188,            0.014043,           0.0044443,                   0,             0.92765,             0.97376,             0.96164,             0.83968,            0.013829,           0.0039698,                   0,           0.0069145,           0.0069145,           0.0069145
                 189,            0.013443,           0.0043142,                   0,             0.92763,             0.97356,             0.96513,             0.85147,            0.013437,           0.0039414,                   0,            0.006898,            0.006898,            0.006898
                 190,            0.012893,           0.0041924,                   0,             0.94998,             0.96155,              0.9686,             0.86479,            0.013797,           0.0039611,                   0,           0.0068815,           0.0068815,           0.0068815
                 191,            0.013283,           0.0043336,                   0,             0.94835,             0.96203,             0.97143,             0.87883,            0.013263,            0.003849,                   0,            0.006865,            0.006865,            0.006865
                 192,            0.012921,           0.0043298,                   0,             0.96194,             0.95978,             0.97258,             0.86552,            0.013653,            0.003857,                   0,           0.0068485,           0.0068485,           0.0068485
                 193,            0.013703,           0.0036957,                   0,             0.94974,             0.96203,             0.97214,             0.87055,            0.013465,           0.0037824,                   0,            0.006832,            0.006832,            0.006832
                 194,            0.013035,           0.0043921,                   0,             0.96196,             0.96037,             0.97276,              0.8673,            0.013488,           0.0035771,                   0,           0.0068155,           0.0068155,           0.0068155
                 195,            0.013265,           0.0047199,                   0,              0.9624,             0.97204,             0.97445,             0.86031,            0.013503,           0.0034351,                   0,            0.006799,            0.006799,            0.006799
                 196,            0.012987,           0.0044165,                   0,             0.98103,             0.93671,             0.97375,             0.86592,            0.013048,           0.0036684,                   0,           0.0067825,           0.0067825,           0.0067825
                 197,            0.012827,           0.0040769,                   0,             0.92748,             0.97137,             0.97413,             0.86122,            0.013317,           0.0035728,                   0,            0.006766,            0.006766,            0.006766
                 198,            0.013232,           0.0044734,                   0,             0.94739,             0.94937,             0.97596,             0.85216,            0.013084,           0.0034776,                   0,           0.0067495,           0.0067495,           0.0067495
                 199,            0.014515,           0.0045414,                   0,             0.95774,             0.94937,             0.97119,               0.857,            0.013146,           0.0037587,                   0,            0.006733,            0.006733,            0.006733
                 200,            0.012219,           0.0049172,                   0,             0.97181,             0.96203,             0.97308,             0.85004,            0.012923,           0.0037011,                   0,           0.0067165,           0.0067165,           0.0067165
                 201,             0.01191,           0.0040656,                   0,             0.92682,             0.96195,             0.97145,             0.86058,            0.013803,           0.0039957,                   0,              0.0067,              0.0067,              0.0067
                 202,            0.013483,           0.0040496,                   0,             0.92732,             0.96912,             0.96888,             0.86708,            0.013456,           0.0039416,                   0,           0.0066835,           0.0066835,           0.0066835
                 203,            0.013963,           0.0045025,                   0,             0.93685,             0.94937,             0.96081,             0.85639,            0.013657,           0.0041031,                   0,            0.006667,            0.006667,            0.006667
                 204,            0.013174,           0.0043014,                   0,              0.9608,             0.93671,             0.95757,             0.84699,            0.014898,           0.0042883,                   0,           0.0066505,           0.0066505,           0.0066505
                 205,            0.013007,           0.0042136,                   0,              0.9602,             0.93671,             0.96077,             0.86325,            0.014295,           0.0040614,                   0,            0.006634,            0.006634,            0.006634
                 206,            0.012587,           0.0039525,                   0,              0.9389,             0.97258,              0.9751,              0.8696,            0.012887,           0.0033978,                   0,           0.0066175,           0.0066175,           0.0066175
                 207,            0.012376,           0.0040508,                   0,             0.93967,             0.98583,             0.97597,             0.86354,            0.013028,           0.0034015,                   0,            0.006601,            0.006601,            0.006601
                 208,            0.012628,           0.0039944,                   0,             0.92812,             0.98734,             0.96354,             0.85839,            0.012881,           0.0034274,                   0,           0.0065845,           0.0065845,           0.0065845
                 209,            0.015325,            0.004918,                   0,             0.94857,             0.94937,             0.96133,             0.85241,            0.014372,           0.0041055,                   0,            0.006568,            0.006568,            0.006568
                 210,            0.013884,           0.0049038,                   0,             0.94921,             0.94636,             0.95136,             0.83453,            0.015255,           0.0043171,                   0,           0.0065515,           0.0065515,           0.0065515
                 211,            0.012069,            0.004217,                   0,             0.95771,             0.93671,             0.96824,             0.84542,            0.014375,           0.0038262,                   0,            0.006535,            0.006535,            0.006535
                 212,            0.014181,           0.0043005,                   0,               0.949,             0.96203,             0.96762,             0.84921,            0.014614,           0.0036745,                   0,           0.0065185,           0.0065185,           0.0065185
                 213,            0.013153,           0.0038436,                   0,             0.94937,             0.96203,             0.96413,             0.85996,              0.0138,           0.0035716,                   0,            0.006502,            0.006502,            0.006502
                 214,            0.011649,           0.0038695,                   0,             0.94996,             0.96122,             0.96156,              0.8463,            0.014236,           0.0040175,                   0,           0.0064855,           0.0064855,           0.0064855
                 215,            0.012442,           0.0042154,                   0,             0.95854,             0.92405,             0.96055,             0.84497,            0.014736,           0.0042018,                   0,            0.006469,            0.006469,            0.006469
                 216,            0.013222,           0.0041253,                   0,             0.92423,             0.94937,             0.96533,             0.86224,            0.013908,           0.0041989,                   0,           0.0064525,           0.0064525,           0.0064525
                 217,             0.01233,           0.0043192,                   0,             0.94974,             0.95682,             0.96979,             0.86106,            0.013018,           0.0037032,                   0,            0.006436,            0.006436,            0.006436
                 218,            0.011752,           0.0042822,                   0,             0.94991,              0.9602,             0.96809,             0.85778,            0.013473,            0.003751,                   0,           0.0064195,           0.0064195,           0.0064195
                 219,              0.0116,           0.0039452,                   0,             0.94859,             0.97468,              0.9652,             0.85968,            0.013169,           0.0036916,                   0,            0.006403,            0.006403,            0.006403
                 220,            0.012897,           0.0047571,                   0,             0.95111,             0.98499,             0.96958,             0.86174,            0.013195,           0.0040269,                   0,           0.0063865,           0.0063865,           0.0063865
                 221,            0.012188,           0.0044069,                   0,             0.94978,             0.96203,             0.96914,             0.86137,            0.013554,           0.0040375,                   0,             0.00637,             0.00637,             0.00637
                 222,            0.012008,           0.0045584,                   0,             0.93894,             0.97326,             0.96432,             0.88208,            0.013244,           0.0039709,                   0,           0.0063535,           0.0063535,           0.0063535
                 223,            0.011623,           0.0039148,                   0,             0.97084,             0.93671,             0.96493,             0.86102,            0.013855,           0.0042491,                   0,            0.006337,            0.006337,            0.006337
                 224,            0.013613,           0.0044533,                   0,             0.98645,             0.92131,             0.96115,             0.86128,            0.013814,           0.0043943,                   0,           0.0063205,           0.0063205,           0.0063205
                 225,            0.011638,           0.0040584,                   0,             0.98663,             0.93438,             0.96281,             0.85609,            0.013581,           0.0041011,                   0,            0.006304,            0.006304,            0.006304
                 226,            0.011824,           0.0044931,                   0,             0.94815,             0.97468,             0.96693,             0.86911,            0.013356,           0.0037802,                   0,           0.0062875,           0.0062875,           0.0062875
                 227,            0.012487,           0.0043772,                   0,             0.95002,             0.97468,             0.96081,             0.85322,            0.013251,           0.0037352,                   0,            0.006271,            0.006271,            0.006271
                 228,             0.01216,           0.0043882,                   0,              0.9511,             0.98476,             0.96895,             0.85693,            0.012346,            0.003528,                   0,           0.0062545,           0.0062545,           0.0062545
                 229,            0.013072,           0.0044073,                   0,             0.93749,             0.97468,             0.96294,             0.85801,            0.012518,            0.003853,                   0,            0.006238,            0.006238,            0.006238
                 230,            0.012442,           0.0042338,                   0,               0.939,             0.97427,             0.96334,             0.84867,             0.01269,           0.0037602,                   0,           0.0062215,           0.0062215,           0.0062215
                 231,            0.011904,           0.0044239,                   0,             0.93891,             0.97277,             0.96676,             0.85565,            0.012947,           0.0037492,                   0,            0.006205,            0.006205,            0.006205
                 232,             0.01145,           0.0039021,                   0,             0.93684,             0.97468,             0.96497,             0.85886,            0.012999,           0.0039659,                   0,           0.0061885,           0.0061885,           0.0061885
                 233,            0.011671,           0.0040778,                   0,             0.94994,             0.96076,             0.96277,             0.85989,            0.013059,           0.0039906,                   0,            0.006172,            0.006172,            0.006172
                 234,            0.013156,           0.0038799,                   0,             0.94847,             0.94937,             0.96647,             0.86196,            0.013183,           0.0041114,                   0,           0.0061555,           0.0061555,           0.0061555
                 235,            0.011786,            0.003904,                   0,             0.98662,              0.9335,             0.97285,             0.87238,            0.012464,           0.0037713,                   0,            0.006139,            0.006139,            0.006139
                 236,            0.013473,           0.0046419,                   0,             0.93675,             0.98734,             0.97571,             0.87198,            0.012516,           0.0033475,                   0,           0.0061225,           0.0061225,           0.0061225
                 237,             0.01225,           0.0039609,                   0,             0.93968,             0.98601,             0.97629,             0.88225,            0.012483,            0.003379,                   0,            0.006106,            0.006106,            0.006106
                 238,            0.011299,           0.0043999,                   0,             0.94879,             0.96203,             0.97609,             0.86914,            0.012725,           0.0035966,                   0,           0.0060895,           0.0060895,           0.0060895
                 239,             0.01059,           0.0042853,                   0,             0.96192,             0.95919,             0.96573,             0.86991,            0.012882,           0.0040964,                   0,            0.006073,            0.006073,            0.006073
                 240,            0.011182,            0.004026,                   0,             0.96105,             0.94937,             0.96054,             0.85734,            0.013432,           0.0043896,                   0,           0.0060565,           0.0060565,           0.0060565
                 241,            0.012541,           0.0041546,                   0,               0.962,              0.9613,             0.96193,             0.86548,            0.013565,           0.0041747,                   0,             0.00604,             0.00604,             0.00604
                 242,            0.013421,           0.0047691,                   0,             0.94909,             0.96203,             0.96831,             0.87129,            0.013412,           0.0039433,                   0,           0.0060235,           0.0060235,           0.0060235
                 243,            0.011247,           0.0040257,                   0,             0.95055,             0.97332,             0.97076,             0.87334,            0.012843,           0.0036807,                   0,            0.006007,            0.006007,            0.006007
                 244,             0.01118,           0.0038173,                   0,             0.94882,             0.96203,              0.9717,             0.88023,            0.012765,           0.0036426,                   0,           0.0059905,           0.0059905,           0.0059905
                 245,            0.011765,           0.0040992,                   0,             0.97355,             0.93187,             0.96876,             0.87437,            0.013101,           0.0036202,                   0,            0.005974,            0.005974,            0.005974
                 246,            0.010909,           0.0037268,                   0,             0.96958,             0.93671,             0.96839,             0.86961,            0.012986,           0.0038336,                   0,           0.0059575,           0.0059575,           0.0059575
                 247,            0.010895,           0.0036365,                   0,             0.95781,             0.93671,             0.96604,             0.86485,            0.013064,           0.0040671,                   0,            0.005941,            0.005941,            0.005941
                 248,             0.01309,           0.0042508,                   0,             0.98662,              0.9334,             0.96394,             0.86069,            0.013542,           0.0041523,                   0,           0.0059245,           0.0059245,           0.0059245
                 249,            0.011139,           0.0038372,                   0,             0.96002,             0.93671,             0.95964,             0.86153,            0.013706,             0.00439,                   0,            0.005908,            0.005908,            0.005908
                 250,            0.011655,            0.004124,                   0,             0.94988,             0.95954,             0.97034,               0.863,            0.012858,           0.0037701,                   0,           0.0058915,           0.0058915,           0.0058915
                 251,            0.012544,           0.0042391,                   0,             0.95053,              0.9728,             0.97402,             0.87026,            0.012778,           0.0034061,                   0,            0.005875,            0.005875,            0.005875
                 252,            0.010328,           0.0039332,                   0,              0.9743,             0.95971,             0.97676,             0.89022,            0.012433,           0.0033556,                   0,           0.0058585,           0.0058585,           0.0058585
                 253,            0.012075,           0.0042024,                   0,              0.9598,             0.96203,             0.97439,             0.87142,            0.013001,           0.0034539,                   0,            0.005842,            0.005842,            0.005842
                 254,            0.011414,           0.0040296,                   0,             0.94998,              0.9617,             0.97552,             0.87732,            0.012805,           0.0035087,                   0,           0.0058255,           0.0058255,           0.0058255
                 255,            0.010958,           0.0037316,                   0,             0.96149,             0.94807,             0.97308,             0.88387,             0.01271,           0.0037172,                   0,            0.005809,            0.005809,            0.005809
                 256,            0.011821,           0.0042667,                   0,             0.96145,             0.94715,             0.97231,             0.87651,            0.012549,           0.0036966,                   0,           0.0057925,           0.0057925,           0.0057925
                 257,            0.011174,           0.0042294,                   0,             0.96994,             0.93671,              0.9738,             0.87287,            0.012739,           0.0036975,                   0,            0.005776,            0.005776,            0.005776
                 258,            0.013414,           0.0044168,                   0,             0.96784,             0.93671,             0.97043,             0.86746,            0.013324,           0.0037304,                   0,           0.0057595,           0.0057595,           0.0057595
                 259,            0.011265,            0.004067,                   0,             0.93809,             0.95897,             0.96792,             0.84929,            0.013299,           0.0041466,                   0,            0.005743,            0.005743,            0.005743
                 260,            0.010411,           0.0040865,                   0,              0.9725,             0.92405,             0.96908,             0.85278,            0.012805,           0.0041298,                   0,           0.0057265,           0.0057265,           0.0057265
                 261,            0.010128,           0.0037388,                   0,             0.98486,             0.92405,              0.9562,              0.8443,            0.012736,           0.0044281,                   0,             0.00571,             0.00571,             0.00571
                 262,            0.010684,           0.0035161,                   0,             0.97909,             0.92405,             0.95349,             0.84248,            0.013272,           0.0044448,                   0,           0.0056935,           0.0056935,           0.0056935
                 263,            0.011042,            0.004102,                   0,             0.98339,             0.93671,             0.95973,             0.85362,            0.013127,           0.0042857,                   0,            0.005677,            0.005677,            0.005677
                 264,            0.010987,           0.0035995,                   0,             0.94801,             0.94937,             0.96304,              0.8553,            0.012975,           0.0043165,                   0,           0.0056605,           0.0056605,           0.0056605
                 265,              0.0111,           0.0039188,                   0,             0.97342,             0.92708,             0.96531,             0.86317,            0.012687,           0.0043209,                   0,            0.005644,            0.005644,            0.005644
                 266,            0.011283,           0.0038566,                   0,             0.98121,             0.93671,             0.96675,             0.86686,            0.012426,           0.0041606,                   0,           0.0056275,           0.0056275,           0.0056275
                 267,            0.010837,           0.0041294,                   0,             0.97237,             0.93671,             0.97121,              0.8674,            0.012346,           0.0039749,                   0,            0.005611,            0.005611,            0.005611
                 268,            0.010406,           0.0039679,                   0,             0.92762,             0.97336,             0.96809,             0.87067,            0.012009,           0.0040029,                   0,           0.0055945,           0.0055945,           0.0055945
                 269,            0.010583,           0.0036709,                   0,             0.94851,             0.94937,             0.96641,             0.86073,             0.01234,           0.0039169,                   0,            0.005578,            0.005578,            0.005578
                 270,             0.01164,           0.0040353,                   0,             0.97462,             0.93671,             0.96829,             0.85991,            0.012908,           0.0039469,                   0,           0.0055615,           0.0055615,           0.0055615
                 271,            0.010994,           0.0037935,                   0,             0.96957,             0.94937,             0.97086,             0.86953,            0.012521,           0.0037289,                   0,            0.005545,            0.005545,            0.005545
                 272,            0.009263,           0.0037229,                   0,             0.97271,             0.94937,             0.96534,             0.86046,             0.01263,           0.0035559,                   0,           0.0055285,           0.0055285,           0.0055285
                 273,            0.011163,            0.003952,                   0,              0.9701,             0.94937,             0.96869,             0.85875,             0.01292,           0.0037158,                   0,            0.005512,            0.005512,            0.005512
                 274,            0.012407,           0.0041096,                   0,             0.97238,             0.94937,             0.97191,             0.85468,            0.013032,             0.00372,                   0,           0.0054955,           0.0054955,           0.0054955
                 275,            0.010601,           0.0038743,                   0,             0.98666,             0.93619,             0.96989,             0.87533,            0.012648,            0.003924,                   0,            0.005479,            0.005479,            0.005479
                 276,            0.011089,           0.0038434,                   0,             0.97414,             0.92405,             0.96645,             0.86302,            0.012605,           0.0043097,                   0,           0.0054625,           0.0054625,           0.0054625
                 277,            0.010567,           0.0039963,                   0,             0.94637,             0.92405,             0.96264,             0.85968,            0.012961,           0.0045501,                   0,            0.005446,            0.005446,            0.005446
                 278,            0.010658,           0.0039145,                   0,             0.92489,             0.93519,             0.95465,             0.85336,            0.012642,           0.0044217,                   0,           0.0054295,           0.0054295,           0.0054295
                 279,            0.010459,           0.0042884,                   0,             0.93843,             0.92405,             0.96342,             0.86896,            0.012324,           0.0042495,                   0,            0.005413,            0.005413,            0.005413
                 280,            0.010631,           0.0042734,                   0,             0.94069,             0.92405,             0.96342,             0.86957,            0.012511,           0.0040768,                   0,           0.0053965,           0.0053965,           0.0053965
                 281,            0.010945,           0.0039056,                   0,             0.94566,             0.93671,             0.96787,             0.85862,            0.012461,            0.003821,                   0,             0.00538,             0.00538,             0.00538
                 282,            0.011645,           0.0034926,                   0,             0.96141,             0.94619,             0.96859,             0.87364,            0.012336,           0.0038372,                   0,           0.0053635,           0.0053635,           0.0053635
                 283,           0.0098375,           0.0039243,                   0,             0.93807,             0.96203,             0.97238,             0.88516,            0.012233,            0.003489,                   0,            0.005347,            0.005347,            0.005347
                 284,            0.010208,           0.0036831,                   0,             0.93635,             0.97468,             0.97214,             0.87154,            0.011972,           0.0033721,                   0,           0.0053305,           0.0053305,           0.0053305
                 285,            0.011008,           0.0039757,                   0,             0.91696,              0.9785,             0.97221,             0.87955,            0.011916,           0.0036604,                   0,            0.005314,            0.005314,            0.005314
                 286,            0.010695,           0.0039344,                   0,               0.973,             0.91241,             0.97309,             0.88428,            0.012023,           0.0040106,                   0,           0.0052975,           0.0052975,           0.0052975
                 287,           0.0099704,           0.0037127,                   0,              0.9785,             0.92405,             0.97127,                0.88,            0.012106,           0.0040862,                   0,            0.005281,            0.005281,            0.005281
                 288,           0.0097267,           0.0038834,                   0,             0.97321,             0.91981,             0.97412,             0.87001,             0.01239,           0.0039811,                   0,           0.0052645,           0.0052645,           0.0052645
                 289,           0.0099062,           0.0034849,                   0,             0.93627,             0.94937,             0.97223,             0.86836,             0.01253,           0.0039989,                   0,            0.005248,            0.005248,            0.005248
                 290,            0.011148,           0.0041808,                   0,               0.966,             0.91139,             0.97086,             0.87305,            0.012658,           0.0042425,                   0,           0.0052315,           0.0052315,           0.0052315
                 291,            0.011329,           0.0043846,                   0,             0.94857,             0.93382,             0.97444,             0.86844,            0.012472,           0.0039575,                   0,            0.005215,            0.005215,            0.005215
                 292,           0.0094837,           0.0036297,                   0,             0.93364,             0.96203,             0.97616,             0.87707,            0.012198,           0.0035189,                   0,           0.0051985,           0.0051985,           0.0051985
                 293,            0.010239,           0.0035005,                   0,             0.96101,              0.9359,             0.97572,             0.87623,            0.012483,             0.00379,                   0,            0.005182,            0.005182,            0.005182
                 294,            0.010093,           0.0035367,                   0,             0.94935,             0.94908,             0.97172,             0.87264,            0.012648,           0.0038956,                   0,           0.0051655,           0.0051655,           0.0051655
                 295,            0.010311,           0.0037411,                   0,             0.93515,             0.96203,               0.971,              0.8842,            0.012258,           0.0039385,                   0,            0.005149,            0.005149,            0.005149
                 296,            0.010023,           0.0038993,                   0,             0.94936,             0.94918,             0.96857,             0.87143,            0.012298,           0.0037546,                   0,           0.0051325,           0.0051325,           0.0051325
                 297,             0.01115,           0.0038914,                   0,             0.94932,             0.94854,              0.9697,             0.87298,            0.012329,           0.0037198,                   0,            0.005116,            0.005116,            0.005116
                 298,           0.0092118,           0.0035529,                   0,             0.97271,             0.93671,             0.97142,             0.86949,             0.01191,            0.003631,                   0,           0.0050995,           0.0050995,           0.0050995
                 299,           0.0098611,           0.0036096,                   0,             0.97999,             0.93671,             0.96962,             0.87695,            0.011977,           0.0037891,                   0,            0.005083,            0.005083,            0.005083
                 300,            0.009747,           0.0035165,                   0,             0.95903,             0.94937,             0.96566,             0.87265,            0.012217,            0.003903,                   0,           0.0050665,           0.0050665,           0.0050665
                 301,            0.010478,           0.0033942,                   0,             0.97073,             0.93671,             0.96594,             0.88201,            0.011963,            0.003896,                   0,             0.00505,             0.00505,             0.00505
                 302,            0.010213,           0.0032477,                   0,             0.98573,             0.93671,             0.96534,             0.88539,            0.012628,           0.0040784,                   0,           0.0050335,           0.0050335,           0.0050335
                 303,            0.010034,           0.0035365,                   0,             0.98276,             0.93671,             0.96494,             0.87121,            0.013412,           0.0042184,                   0,            0.005017,            0.005017,            0.005017
                 304,            0.009839,           0.0039065,                   0,               0.974,             0.94837,             0.96389,             0.87795,            0.012773,           0.0040802,                   0,           0.0050005,           0.0050005,           0.0050005
                 305,            0.010177,           0.0038317,                   0,             0.95864,             0.94937,              0.9584,             0.85227,            0.013773,           0.0041093,                   0,            0.004984,            0.004984,            0.004984
                 306,           0.0098524,           0.0035178,                   0,             0.97032,             0.93671,             0.95381,              0.8554,            0.013331,           0.0041891,                   0,           0.0049675,           0.0049675,           0.0049675
                 307,            0.010247,           0.0038889,                   0,             0.97402,             0.94899,             0.96216,             0.86854,            0.013057,           0.0040568,                   0,            0.004951,            0.004951,            0.004951
                 308,             0.01027,           0.0038046,                   0,             0.98679,             0.94542,             0.96666,             0.86531,            0.013133,             0.00381,                   0,           0.0049345,           0.0049345,           0.0049345
                 309,           0.0089161,           0.0034514,                   0,             0.96149,             0.94822,             0.96706,              0.8591,            0.013214,           0.0038363,                   0,            0.004918,            0.004918,            0.004918
                 310,             0.01045,           0.0038707,                   0,             0.92672,             0.96049,             0.96527,             0.86435,            0.013232,            0.003879,                   0,           0.0049015,           0.0049015,           0.0049015
                 311,           0.0093417,           0.0035478,                   0,             0.92673,             0.96058,             0.96633,             0.87039,            0.012909,           0.0038576,                   0,            0.004885,            0.004885,            0.004885
                 312,           0.0097938,           0.0036439,                   0,             0.92677,             0.96122,             0.96848,             0.85892,            0.013202,           0.0037998,                   0,           0.0048685,           0.0048685,           0.0048685
                 313,            0.010315,           0.0038012,                   0,             0.97358,             0.93301,             0.97257,             0.88029,            0.013014,           0.0038243,                   0,            0.004852,            0.004852,            0.004852
                 314,           0.0095094,           0.0034849,                   0,             0.98296,             0.92405,             0.97356,             0.88308,            0.012779,           0.0038095,                   0,           0.0048355,           0.0048355,           0.0048355
                 315,            0.010523,           0.0035393,                   0,             0.98181,             0.93671,             0.97611,             0.88332,            0.012323,           0.0036474,                   0,            0.004819,            0.004819,            0.004819
                 316,           0.0093248,           0.0034591,                   0,             0.93814,             0.96203,             0.97168,             0.87772,            0.012196,           0.0037925,                   0,           0.0048025,           0.0048025,           0.0048025
                 317,             0.01028,           0.0035709,                   0,             0.98267,             0.91139,             0.96996,             0.87936,            0.012343,           0.0039026,                   0,            0.004786,            0.004786,            0.004786
                 318,           0.0096357,           0.0035157,                   0,             0.96134,             0.94434,              0.9692,             0.87666,            0.012729,           0.0037827,                   0,           0.0047695,           0.0047695,           0.0047695
                 319,            0.010229,           0.0038157,                   0,             0.97113,             0.93671,             0.96581,             0.86255,            0.012751,           0.0035373,                   0,            0.004753,            0.004753,            0.004753
                 320,            0.010438,           0.0034986,                   0,             0.97101,             0.93671,             0.95589,             0.85933,             0.01301,           0.0035407,                   0,           0.0047365,           0.0047365,           0.0047365
                 321,           0.0091959,           0.0037963,                   0,             0.97362,             0.93429,             0.95667,             0.85815,            0.012262,           0.0034717,                   0,             0.00472,             0.00472,             0.00472
                 322,           0.0087783,           0.0034512,                   0,             0.93718,             0.96203,             0.95732,             0.86269,            0.012025,           0.0034894,                   0,           0.0047035,           0.0047035,           0.0047035
                 323,            0.010018,           0.0036101,                   0,             0.93606,             0.96203,             0.95981,             0.86756,            0.012096,           0.0035889,                   0,            0.004687,            0.004687,            0.004687
                 324,           0.0093262,           0.0034099,                   0,             0.95984,             0.93671,             0.96753,             0.87285,            0.012497,           0.0037209,                   0,           0.0046705,           0.0046705,           0.0046705
                 325,           0.0094939,           0.0041719,                   0,             0.94912,             0.94451,             0.97003,             0.87283,            0.012696,           0.0036068,                   0,            0.004654,            0.004654,            0.004654
                 326,            0.011257,           0.0039205,                   0,             0.94064,             0.96203,             0.97246,             0.87965,            0.012783,           0.0034258,                   0,           0.0046375,           0.0046375,           0.0046375
                 327,           0.0095764,           0.0040915,                   0,             0.93897,             0.97382,             0.96998,             0.87358,            0.012415,           0.0034327,                   0,            0.004621,            0.004621,            0.004621
                 328,           0.0095403,             0.00356,                   0,             0.93842,             0.97468,             0.96983,             0.87932,            0.012175,           0.0033609,                   0,           0.0046045,           0.0046045,           0.0046045
                 329,           0.0095206,           0.0035791,                   0,             0.93726,             0.97468,             0.96788,             0.88327,            0.012096,           0.0034791,                   0,            0.004588,            0.004588,            0.004588
                 330,           0.0095148,           0.0036796,                   0,             0.95972,             0.94937,             0.96916,             0.87939,            0.012261,           0.0036892,                   0,           0.0045715,           0.0045715,           0.0045715
                 331,           0.0088435,           0.0035938,                   0,             0.96102,             0.93671,             0.96826,             0.87357,             0.01259,           0.0039642,                   0,            0.004555,            0.004555,            0.004555
                 332,           0.0087573,           0.0036168,                   0,             0.96075,             0.92948,             0.96723,             0.88006,            0.012495,           0.0039697,                   0,           0.0045385,           0.0045385,           0.0045385
                 333,           0.0095465,           0.0034324,                   0,             0.92742,             0.97054,             0.97003,             0.88167,            0.012494,           0.0038617,                   0,            0.004522,            0.004522,            0.004522
