               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                 169,            0.011689,           0.0044652,                   0,             0.93971,             0.98651,             0.96935,             0.85046,            0.013924,           0.0033862,                   0,            0.004456,            0.004456,            0.004456
                 170,            0.011938,           0.0044201,                   0,             0.93704,             0.97468,             0.96719,             0.85133,            0.013932,           0.0032965,                   0,            0.004423,            0.004423,            0.004423
                 171,            0.011591,           0.0044104,                   0,             0.93968,              0.9859,             0.96627,             0.85586,            0.013492,           0.0031947,                   0,             0.00439,             0.00439,             0.00439
                 172,            0.010973,           0.0035436,                   0,             0.93976,             0.98727,             0.96389,              0.8566,            0.013838,           0.0031762,                   0,            0.004357,            0.004357,            0.004357
                 173,             0.01053,           0.0039073,                   0,             0.93927,             0.98734,             0.95935,             0.84813,            0.013937,           0.0030242,                   0,            0.004324,            0.004324,            0.004324
                 174,            0.010551,           0.0039769,                   0,              0.9376,             0.98734,             0.96796,             0.86478,            0.013708,           0.0031443,                   0,            0.004291,            0.004291,            0.004291
                 175,            0.010495,           0.0043197,                   0,             0.93969,              0.9862,             0.97004,              0.8591,            0.013539,           0.0031919,                   0,            0.004258,            0.004258,            0.004258
                 176,            0.010839,           0.0045429,                   0,             0.92857,             0.98728,              0.9685,             0.85144,            0.013864,           0.0032918,                   0,            0.004225,            0.004225,            0.004225
                 177,            0.010623,           0.0039386,                   0,             0.93973,             0.98686,              0.9666,             0.85612,            0.013762,           0.0032237,                   0,            0.004192,            0.004192,            0.004192
                 178,           0.0097579,           0.0037846,                   0,             0.93963,              0.9851,              0.9661,             0.85504,            0.013459,           0.0032788,                   0,            0.004159,            0.004159,            0.004159
                 179,            0.010322,           0.0041404,                   0,             0.93969,             0.98618,             0.96402,              0.8566,            0.013598,           0.0031276,                   0,            0.004126,            0.004126,            0.004126
                 180,            0.011474,           0.0041014,                   0,             0.93889,             0.97468,             0.96623,             0.85913,            0.013991,           0.0031975,                   0,            0.004093,            0.004093,            0.004093
                 181,            0.010466,           0.0039272,                   0,             0.95077,             0.97789,             0.96795,             0.86241,            0.014388,           0.0032015,                   0,             0.00406,             0.00406,             0.00406
                 182,            0.011533,           0.0038509,                   0,             0.94938,             0.97468,              0.9727,              0.8709,            0.014096,           0.0031853,                   0,            0.004027,            0.004027,            0.004027
                 183,            0.010926,           0.0041617,                   0,              0.9397,             0.98624,             0.97351,              0.8814,            0.013863,            0.003183,                   0,            0.003994,            0.003994,            0.003994
                 184,            0.010389,           0.0038364,                   0,             0.93966,             0.98562,             0.96988,             0.86804,            0.013969,           0.0031678,                   0,            0.003961,            0.003961,            0.003961
                 185,            0.010267,           0.0041185,                   0,             0.93897,             0.97385,             0.96792,             0.87291,            0.013947,           0.0032897,                   0,            0.003928,            0.003928,            0.003928
                 186,            0.010518,           0.0036439,                   0,             0.93537,             0.96203,             0.96691,             0.86617,            0.014231,           0.0032943,                   0,            0.003895,            0.003895,            0.003895
                 187,            0.010174,           0.0039434,                   0,             0.93891,             0.97275,             0.96959,             0.86031,            0.014713,           0.0032837,                   0,            0.003862,            0.003862,            0.003862
                 188,            0.011615,           0.0042962,                   0,             0.93758,             0.96203,             0.96833,             0.85425,            0.014764,           0.0032719,                   0,            0.003829,            0.003829,            0.003829
                 189,            0.010638,           0.0035895,                   0,              0.9431,             0.97468,             0.96939,             0.86342,              0.0141,           0.0030806,                   0,            0.003796,            0.003796,            0.003796
                 190,            0.011435,           0.0038092,                   0,             0.92996,             0.97468,             0.97224,             0.87177,             0.01421,           0.0031231,                   0,            0.003763,            0.003763,            0.003763
                 191,           0.0098388,           0.0039622,                   0,             0.93787,             0.97468,             0.97247,             0.87523,            0.013848,           0.0031125,                   0,             0.00373,             0.00373,             0.00373
                 192,            0.010618,           0.0037196,                   0,              0.9372,             0.97468,             0.96998,             0.86273,            0.014076,           0.0032784,                   0,            0.003697,            0.003697,            0.003697
                 193,            0.011394,           0.0040636,                   0,             0.95047,             0.97161,             0.96905,             0.86559,            0.014286,           0.0034052,                   0,            0.003664,            0.003664,            0.003664
                 194,           0.0096467,            0.004039,                   0,              0.9366,             0.97468,             0.96439,             0.85356,             0.01452,           0.0033235,                   0,            0.003631,            0.003631,            0.003631
                 195,           0.0093414,            0.003797,                   0,             0.93894,             0.97319,             0.95882,             0.86238,            0.013867,            0.003316,                   0,            0.003598,            0.003598,            0.003598
                 196,            0.010678,           0.0040607,                   0,             0.93919,             0.97748,             0.95698,             0.86063,            0.012839,           0.0032555,                   0,            0.003565,            0.003565,            0.003565
                 197,           0.0099587,           0.0032264,                   0,             0.92834,               0.984,             0.96508,             0.86108,            0.013343,            0.003361,                   0,            0.003532,            0.003532,            0.003532
                 198,           0.0096931,           0.0034132,                   0,              0.9284,             0.98475,             0.96884,             0.86686,            0.013576,           0.0035107,                   0,            0.003499,            0.003499,            0.003499
                 199,           0.0096834,           0.0036563,                   0,             0.91655,             0.97315,             0.96787,             0.86945,            0.013428,            0.003465,                   0,            0.003466,            0.003466,            0.003466
                 200,            0.010711,           0.0041274,                   0,             0.91345,             0.98734,             0.96668,             0.86292,            0.013529,            0.003411,                   0,            0.003433,            0.003433,            0.003433
                 201,           0.0098041,           0.0040025,                   0,             0.92421,             0.98734,             0.96548,             0.86469,            0.012991,           0.0033281,                   0,              0.0034,              0.0034,              0.0034
                 202,           0.0098231,           0.0039223,                   0,             0.93958,             0.98734,             0.96832,             0.87882,            0.013005,           0.0033175,                   0,            0.003367,            0.003367,            0.003367
                 203,            0.009254,           0.0038976,                   0,             0.92789,             0.97729,             0.96812,             0.86766,            0.013564,           0.0034591,                   0,            0.003334,            0.003334,            0.003334
                 204,            0.010601,           0.0039067,                   0,             0.91593,             0.96545,             0.96682,             0.87207,            0.013018,           0.0034863,                   0,            0.003301,            0.003301,            0.003301
                 205,            0.010736,           0.0038825,                   0,             0.93741,             0.94792,             0.96288,             0.87584,            0.012709,           0.0035528,                   0,            0.003268,            0.003268,            0.003268
                 206,           0.0096695,           0.0036935,                   0,             0.94515,             0.93671,             0.96328,             0.87319,            0.013469,           0.0035852,                   0,            0.003235,            0.003235,            0.003235
                 207,            0.010134,            0.003764,                   0,             0.92768,             0.97426,             0.96383,              0.8641,            0.013785,           0.0037049,                   0,            0.003202,            0.003202,            0.003202
                 208,           0.0098194,           0.0041543,                   0,             0.92803,             0.97932,              0.9627,             0.86145,            0.013839,           0.0036881,                   0,            0.003169,            0.003169,            0.003169
                 209,            0.010198,           0.0038015,                   0,             0.92486,             0.97468,             0.96014,             0.85252,            0.014499,           0.0036165,                   0,            0.003136,            0.003136,            0.003136
                 210,            0.011294,           0.0039089,                   0,              0.9142,             0.97468,             0.96164,             0.85274,            0.014333,           0.0036456,                   0,            0.003103,            0.003103,            0.003103
                 211,           0.0092055,           0.0040225,                   0,             0.90914,             0.96203,             0.96276,              0.8575,            0.014144,            0.003669,                   0,             0.00307,             0.00307,             0.00307
                 212,           0.0095655,           0.0036172,                   0,             0.92619,             0.96203,             0.96547,             0.86926,             0.01377,           0.0035482,                   0,            0.003037,            0.003037,            0.003037
                 213,           0.0099219,           0.0032187,                   0,             0.91588,             0.96482,             0.96678,             0.86822,            0.013674,           0.0035151,                   0,            0.003004,            0.003004,            0.003004
                 214,           0.0099603,           0.0035761,                   0,             0.92682,             0.96186,             0.96391,             0.86258,            0.013502,           0.0035675,                   0,            0.002971,            0.002971,            0.002971
                 215,           0.0097028,           0.0038262,                   0,             0.93612,             0.96203,              0.9653,             0.86866,            0.014098,           0.0034849,                   0,            0.002938,            0.002938,            0.002938
                 216,           0.0094383,           0.0040314,                   0,             0.93969,             0.98623,             0.96446,              0.8696,            0.013613,           0.0034011,                   0,            0.002905,            0.002905,            0.002905
                 217,           0.0091499,           0.0037082,                   0,             0.93952,             0.98314,             0.96234,             0.86992,            0.013916,            0.003451,                   0,            0.002872,            0.002872,            0.002872
                 218,           0.0091186,           0.0036193,                   0,             0.93945,             0.98734,             0.96335,             0.86442,             0.01347,           0.0034022,                   0,            0.002839,            0.002839,            0.002839
                 219,           0.0089375,           0.0037368,                   0,             0.91739,             0.97468,             0.96278,             0.86415,            0.013754,           0.0035716,                   0,            0.002806,            0.002806,            0.002806
                 220,           0.0089751,           0.0038072,                   0,             0.92745,              0.9709,             0.96321,             0.86742,            0.013741,            0.003568,                   0,            0.002773,            0.002773,            0.002773
                 221,           0.0087134,           0.0041019,                   0,             0.93825,             0.96171,             0.96304,             0.87211,            0.013194,           0.0035221,                   0,             0.00274,             0.00274,             0.00274
                 222,           0.0090125,           0.0036922,                   0,              0.9276,             0.97314,              0.9675,             0.86538,            0.013858,           0.0035372,                   0,            0.002707,            0.002707,            0.002707
                 223,           0.0091326,           0.0040817,                   0,             0.91719,              0.9815,             0.96866,             0.87103,            0.013504,           0.0034699,                   0,            0.002674,            0.002674,            0.002674
                 224,           0.0093532,           0.0038779,                   0,             0.91664,             0.97439,             0.96905,              0.8756,            0.013276,           0.0034438,                   0,            0.002641,            0.002641,            0.002641
                 225,           0.0085416,           0.0033589,                   0,             0.91659,             0.97374,             0.96875,             0.87567,            0.013255,            0.003445,                   0,            0.002608,            0.002608,            0.002608
                 226,            0.008147,           0.0036612,                   0,             0.91731,             0.98299,             0.96784,             0.87721,            0.012929,           0.0034044,                   0,            0.002575,            0.002575,            0.002575
                 227,           0.0087758,           0.0035724,                   0,             0.92839,             0.98474,             0.96513,             0.87064,            0.012974,           0.0035577,                   0,            0.002542,            0.002542,            0.002542
                 228,           0.0086233,           0.0040948,                   0,             0.93668,             0.97468,             0.96483,               0.877,            0.013353,           0.0035135,                   0,            0.002509,            0.002509,            0.002509
                 229,           0.0086175,           0.0038407,                   0,             0.93967,             0.98577,             0.96516,             0.87208,            0.013283,           0.0034424,                   0,            0.002476,            0.002476,            0.002476
                 230,           0.0082076,           0.0032515,                   0,             0.93966,             0.98568,             0.96533,             0.87097,            0.013419,           0.0034211,                   0,            0.002443,            0.002443,            0.002443
                 231,           0.0092587,           0.0039986,                   0,             0.93957,             0.98401,              0.9673,              0.8798,            0.013243,           0.0033875,                   0,             0.00241,             0.00241,             0.00241
                 232,           0.0082032,           0.0035229,                   0,             0.93969,             0.98615,             0.96508,             0.87446,            0.013611,           0.0033586,                   0,            0.002377,            0.002377,            0.002377
                 233,           0.0084456,             0.00341,                   0,             0.92756,             0.98734,             0.96609,             0.87442,            0.013681,           0.0033151,                   0,            0.002344,            0.002344,            0.002344
                 234,           0.0086954,           0.0033331,                   0,             0.92824,             0.98734,             0.96793,              0.8807,            0.013837,           0.0033724,                   0,            0.002311,            0.002311,            0.002311
                 235,           0.0083147,           0.0034797,                   0,              0.9264,             0.98734,              0.9688,             0.88476,            0.014064,           0.0033571,                   0,            0.002278,            0.002278,            0.002278
                 236,           0.0090534,           0.0039655,                   0,             0.92839,             0.98472,             0.96835,             0.87906,            0.013603,           0.0033824,                   0,            0.002245,            0.002245,            0.002245
                 237,           0.0081275,           0.0033038,                   0,              0.9284,             0.98488,              0.9682,             0.88314,            0.013479,           0.0034454,                   0,            0.002212,            0.002212,            0.002212
                 238,           0.0076849,           0.0036447,                   0,             0.93779,             0.97468,             0.96779,             0.88101,            0.013714,           0.0034755,                   0,            0.002179,            0.002179,            0.002179
                 239,           0.0083119,            0.003611,                   0,              0.9318,             0.97468,               0.968,             0.87685,            0.013516,           0.0034042,                   0,            0.002146,            0.002146,            0.002146
                 240,           0.0079048,           0.0031725,                   0,             0.93749,             0.97468,             0.96799,             0.87819,            0.013131,           0.0033505,                   0,            0.002113,            0.002113,            0.002113
                 241,           0.0086301,           0.0038804,                   0,             0.93698,             0.97468,             0.96721,             0.87116,            0.012978,           0.0033366,                   0,             0.00208,             0.00208,             0.00208
                 242,           0.0078771,            0.003452,                   0,             0.93798,             0.97468,             0.96854,             0.87375,            0.013148,           0.0033495,                   0,            0.002047,            0.002047,            0.002047
                 243,           0.0082163,            0.003716,                   0,             0.92839,             0.98471,             0.96791,             0.87408,            0.013293,           0.0033984,                   0,            0.002014,            0.002014,            0.002014
                 244,           0.0077277,           0.0031642,                   0,             0.93959,             0.98446,              0.9682,             0.87563,            0.013205,           0.0033203,                   0,            0.001981,            0.001981,            0.001981
                 245,           0.0086661,           0.0033395,                   0,             0.93898,             0.97399,             0.96769,             0.87321,            0.013226,           0.0033774,                   0,            0.001948,            0.001948,            0.001948
                 246,            0.008341,           0.0036096,                   0,             0.93896,             0.97366,              0.9709,             0.87226,            0.013345,           0.0034969,                   0,            0.001915,            0.001915,            0.001915
                 247,           0.0079804,           0.0028235,                   0,             0.93895,             0.97347,             0.97239,             0.88121,            0.013501,           0.0034913,                   0,            0.001882,            0.001882,            0.001882
                 248,           0.0079846,           0.0031533,                   0,             0.93773,             0.97468,               0.973,             0.87731,            0.013626,           0.0035803,                   0,            0.001849,            0.001849,            0.001849
                 249,           0.0080414,           0.0032268,                   0,             0.93751,             0.97468,             0.97325,             0.87998,             0.01314,           0.0035359,                   0,            0.001816,            0.001816,            0.001816
                 250,           0.0084253,           0.0034511,                   0,             0.93712,             0.97468,             0.97455,             0.88323,            0.012761,           0.0034634,                   0,            0.001783,            0.001783,            0.001783
                 251,           0.0079272,           0.0034979,                   0,             0.93746,             0.97468,             0.97485,             0.88676,            0.012869,           0.0033359,                   0,             0.00175,             0.00175,             0.00175
                 252,            0.007533,           0.0036513,                   0,             0.95047,              0.9716,             0.97642,             0.88748,            0.012923,           0.0032748,                   0,            0.001717,            0.001717,            0.001717
                 253,            0.007857,           0.0032251,                   0,              0.9506,             0.97437,              0.9757,             0.87996,            0.013282,           0.0033594,                   0,            0.001684,            0.001684,            0.001684
                 254,           0.0078256,           0.0033156,                   0,              0.9396,             0.98458,             0.97599,             0.88101,            0.013074,           0.0033414,                   0,            0.001651,            0.001651,            0.001651
                 255,           0.0078524,           0.0029827,                   0,              0.9384,             0.97468,             0.97461,             0.87565,            0.013156,           0.0033826,                   0,            0.001618,            0.001618,            0.001618
                 256,           0.0078595,           0.0036629,                   0,             0.93895,             0.97468,             0.97172,             0.87463,            0.013505,           0.0033583,                   0,            0.001585,            0.001585,            0.001585
                 257,           0.0070666,           0.0033284,                   0,               0.939,             0.97425,             0.97033,              0.8805,            0.013345,           0.0033206,                   0,            0.001552,            0.001552,            0.001552
                 258,           0.0071434,           0.0033154,                   0,             0.93899,             0.97408,             0.97234,             0.87548,             0.01326,           0.0033301,                   0,            0.001519,            0.001519,            0.001519
                 259,           0.0078761,           0.0031233,                   0,             0.93956,             0.98389,             0.97562,             0.88815,            0.013318,           0.0033876,                   0,            0.001486,            0.001486,            0.001486
                 260,           0.0071581,            0.003187,                   0,             0.93963,             0.98513,             0.97683,             0.88659,            0.013244,           0.0033822,                   0,            0.001453,            0.001453,            0.001453
                 261,           0.0084173,           0.0032243,                   0,             0.93799,             0.97468,             0.97687,             0.88815,            0.013231,           0.0033379,                   0,             0.00142,             0.00142,             0.00142
                 262,           0.0079369,           0.0032911,                   0,              0.9375,             0.97468,             0.97688,              0.8896,            0.013279,           0.0032766,                   0,            0.001387,            0.001387,            0.001387
                 263,           0.0077158,           0.0029698,                   0,             0.93764,             0.97468,             0.97784,             0.89387,             0.01343,            0.003212,                   0,            0.001354,            0.001354,            0.001354
                 264,           0.0081942,           0.0035602,                   0,             0.93759,             0.97468,             0.97639,             0.89168,            0.013456,           0.0032829,                   0,            0.001321,            0.001321,            0.001321
                 265,           0.0079507,           0.0028943,                   0,             0.93772,             0.97468,             0.97612,             0.89098,             0.01346,           0.0032963,                   0,            0.001288,            0.001288,            0.001288
                 266,           0.0073685,           0.0032279,                   0,             0.95061,              0.9745,             0.97683,             0.89234,            0.013428,           0.0033107,                   0,            0.001255,            0.001255,            0.001255
                 267,           0.0072613,           0.0034191,                   0,             0.95051,             0.97468,             0.97684,             0.88155,            0.013537,            0.003339,                   0,            0.001222,            0.001222,            0.001222
                 268,           0.0068101,           0.0028292,                   0,             0.95052,             0.97277,             0.97734,             0.88451,            0.013097,           0.0032912,                   0,            0.001189,            0.001189,            0.001189
                 269,           0.0075993,           0.0030766,                   0,             0.95107,             0.98413,             0.97771,             0.89378,            0.013188,           0.0033018,                   0,            0.001156,            0.001156,            0.001156
                 270,           0.0070288,           0.0029829,                   0,             0.93965,             0.98548,             0.97548,             0.88136,            0.013253,           0.0032836,                   0,            0.001123,            0.001123,            0.001123
                 271,           0.0076561,           0.0030199,                   0,             0.93967,              0.9858,             0.97566,             0.88496,            0.013225,           0.0033219,                   0,             0.00109,             0.00109,             0.00109
                 272,           0.0067226,           0.0033463,                   0,             0.93967,             0.98583,             0.97535,             0.88639,            0.013195,           0.0033383,                   0,            0.001057,            0.001057,            0.001057
                 273,           0.0075754,           0.0032215,                   0,             0.93967,             0.98587,             0.97503,             0.88298,            0.013269,            0.003364,                   0,            0.001024,            0.001024,            0.001024
                 274,           0.0073977,           0.0031285,                   0,             0.93967,             0.98577,             0.97585,             0.88911,            0.013071,           0.0032945,                   0,            0.000991,            0.000991,            0.000991
                 275,           0.0075743,           0.0032248,                   0,             0.93969,             0.98619,             0.97571,             0.89145,            0.013117,           0.0033523,                   0,            0.000958,            0.000958,            0.000958
                 276,           0.0072284,           0.0032059,                   0,             0.93968,             0.98599,             0.97563,             0.89428,            0.013086,           0.0034151,                   0,            0.000925,            0.000925,            0.000925
                 277,           0.0070813,           0.0029083,                   0,             0.93968,             0.98601,             0.97479,             0.89124,            0.012936,           0.0034378,                   0,            0.000892,            0.000892,            0.000892
                 278,           0.0072858,           0.0033219,                   0,             0.93967,             0.98583,             0.97417,             0.89332,            0.012982,           0.0034578,                   0,            0.000859,            0.000859,            0.000859
                 279,           0.0076383,           0.0031483,                   0,             0.93966,             0.98571,             0.97368,             0.89043,            0.013016,           0.0034157,                   0,            0.000826,            0.000826,            0.000826
                 280,           0.0073788,           0.0032642,                   0,             0.93968,              0.9859,              0.9729,             0.88193,            0.012915,           0.0033886,                   0,            0.000793,            0.000793,            0.000793
                 281,           0.0071232,            0.003204,                   0,             0.93968,              0.9859,             0.97253,             0.88383,            0.012762,           0.0033323,                   0,             0.00076,             0.00076,             0.00076
                 282,           0.0070922,           0.0030706,                   0,             0.93966,             0.98568,             0.97234,             0.88156,            0.012826,           0.0033623,                   0,            0.000727,            0.000727,            0.000727
                 283,           0.0069784,           0.0026852,                   0,             0.93967,             0.98575,             0.97226,             0.87869,            0.012985,           0.0034134,                   0,            0.000694,            0.000694,            0.000694
                 284,           0.0067141,           0.0032052,                   0,             0.93965,              0.9854,             0.97203,             0.88014,            0.012865,            0.003363,                   0,            0.000661,            0.000661,            0.000661
                 285,           0.0072781,           0.0028522,                   0,             0.93966,             0.98558,             0.97276,             0.88406,            0.012735,           0.0032478,                   0,            0.000628,            0.000628,            0.000628
                 286,           0.0074066,           0.0032316,                   0,             0.93967,             0.98587,             0.97379,             0.88492,            0.012895,           0.0032561,                   0,            0.000595,            0.000595,            0.000595
                 287,           0.0072788,           0.0031884,                   0,             0.93969,             0.98621,             0.97402,             0.88819,               0.013,           0.0032529,                   0,            0.000562,            0.000562,            0.000562
                 288,           0.0065617,           0.0029974,                   0,             0.93972,             0.98673,              0.9741,               0.883,            0.013051,           0.0032647,                   0,            0.000529,            0.000529,            0.000529
                 289,           0.0069107,           0.0031943,                   0,             0.93972,             0.98664,             0.97435,             0.88774,            0.013089,           0.0032883,                   0,            0.000496,            0.000496,            0.000496
                 290,           0.0070185,           0.0032154,                   0,             0.93972,              0.9867,             0.97553,             0.88958,            0.013081,           0.0032785,                   0,            0.000463,            0.000463,            0.000463
                 291,           0.0070326,           0.0034537,                   0,              0.9392,             0.98734,             0.97581,             0.89145,            0.012969,           0.0032761,                   0,             0.00043,             0.00043,             0.00043
                 292,           0.0075846,           0.0031745,                   0,             0.93913,             0.98734,             0.97626,             0.89012,            0.012996,           0.0033201,                   0,            0.000397,            0.000397,            0.000397
                 293,           0.0071651,            0.003113,                   0,             0.93975,             0.98727,             0.97611,             0.89112,            0.012987,           0.0032901,                   0,            0.000364,            0.000364,            0.000364
                 294,           0.0064554,           0.0030436,                   0,             0.93956,             0.98734,             0.97619,             0.89276,            0.012977,           0.0032693,                   0,            0.000331,            0.000331,            0.000331
                 295,           0.0071689,           0.0030934,                   0,             0.93961,             0.98734,             0.97662,             0.89491,            0.012924,           0.0032647,                   0,            0.000298,            0.000298,            0.000298
                 296,           0.0073434,           0.0031566,                   0,             0.93972,             0.98673,             0.97619,             0.89356,             0.01294,           0.0032756,                   0,            0.000265,            0.000265,            0.000265
                 297,           0.0067924,           0.0028612,                   0,             0.93972,             0.98665,             0.97592,              0.8949,            0.012952,           0.0032979,                   0,            0.000232,            0.000232,            0.000232
                 298,           0.0069982,           0.0032814,                   0,             0.93971,             0.98656,             0.97563,             0.89416,            0.012955,           0.0033162,                   0,            0.000199,            0.000199,            0.000199
                 299,           0.0067393,            0.002757,                   0,              0.9397,             0.98639,             0.97632,             0.89391,            0.012848,           0.0033015,                   0,            0.000166,            0.000166,            0.000166
